ARPU,Internet Usage,Voice Usage,SMS Usage,Customer Segment,Gender,Location,Age,Churn
193,147,146,498,Hacking,M,Delhi,50-55,82
118,427,475,375,Food,F,Mysore,40-45,69
204,433,446,273,Travel,M,Chennai,20-25,31
142,256,157,325,Food,M,Delhi,30-35,34
451,195,390,142,Banking,F,Delhi,20-25,59
449,257,334,358,War,M,Mumbai,55-60,15
400,284,350,410,Lifestyle,M,Mysore,40-45,91
207,260,120,192,Banking,F,Chandigarh,50-55,54
133,103,184,158,Lifestyle,F,Mysore,25-30,85
399,453,319,440,Lifestyle,F,Bangalore,65-70,30
231,435,222,348,War,M,Mysore,30-35,24
270,311,396,307,Lifestyle,F,Chandigarh,20-25,10
124,407,331,119,Food,M,Chennai,55-60,34
180,197,347,448,Food,F,Pune,25-30,53
377,253,435,356,Food,F,Mumbai,40-45,19
249,114,247,188,Banking,M,Mumbai,45-50,16
378,109,320,177,Food,F,Delhi,40-45,14
412,123,239,121,Banking,M,Mumbai,55-60,22
207,421,470,304,Lifestyle,F,Delhi,50-55,62
462,257,218,393,Hacking,M,Jodhpur,60-65,84
115,342,251,206,Hacking,M,Pune,40-45,57
463,311,473,312,War,F,Bangalore,35-40,68
359,239,358,445,War,M,Mumbai,60-65,62
495,325,468,367,Food,M,Mumbai,55-60,69
242,460,174,333,Hacking,F,Mumbai,60-65,93
333,296,454,398,Food,F,Mumbai,25-30,86
162,271,247,103,War,F,Jodhpur,45-50,50
222,384,363,204,Food,F,Mysore,65-70,67
138,101,189,315,Banking,M,Mumbai,65-70,55
141,485,128,173,Banking,F,Jodhpur,30-35,17
475,217,334,269,Travel,F,Jodhpur,25-30,86
340,433,437,100,War,M,Jaipur,35-40,63
121,271,416,479,Travel,M,Bangalore,35-40,96
105,124,221,241,Banking,F,Pune,20-25,92
188,322,300,166,Banking,M,Chennai,65-70,12
474,469,488,476,Banking,F,Jaipur,40-45,66
410,141,303,351,Hacking,M,Jodhpur,40-45,88
494,481,117,183,Banking,M,Delhi,25-30,73
120,100,148,485,Banking,M,Pune,50-55,25
437,173,268,112,Travel,F,Chandigarh,50-55,97
494,269,393,127,Food,M,Delhi,35-40,74
270,338,231,174,War,F,Mumbai,30-35,70
179,468,244,185,Lifestyle,F,Jaipur,35-40,91
120,275,407,268,Lifestyle,F,Mumbai,55-60,6
205,114,450,380,Hacking,F,Jaipur,65-70,88
356,346,426,408,Lifestyle,F,Jaipur,35-40,96
210,388,474,152,Travel,M,Jaipur,30-35,29
265,295,332,359,Lifestyle,F,Jodhpur,45-50,78
453,185,264,476,Lifestyle,M,Mysore,60-65,67
156,239,173,180,War,F,Delhi,35-40,99
257,346,310,173,Food,M,Chandigarh,60-65,86
340,380,219,474,Lifestyle,M,Bangalore,30-35,60
117,412,333,251,Lifestyle,M,Chandigarh,45-50,19
328,112,165,282,War,M,Jodhpur,35-40,45
411,253,243,229,Banking,M,Jodhpur,45-50,45
105,251,150,425,Travel,M,Jodhpur,35-40,23
246,200,482,119,Travel,F,Mumbai,20-25,62
480,467,370,189,Travel,F,Jaipur,45-50,30
197,395,117,477,War,F,Jaipur,25-30,54
104,311,460,276,Lifestyle,F,Delhi,55-60,31
468,394,408,272,Travel,F,Pune,60-65,44
439,209,207,162,Banking,M,Mumbai,30-35,30
287,296,266,160,War,F,Jaipur,30-35,98
264,210,470,309,Travel,M,Jodhpur,30-35,87
344,368,118,196,War,M,Chandigarh,55-60,68
338,350,283,330,War,F,Mysore,35-40,96
332,176,181,479,War,M,Mysore,50-55,50
188,499,297,413,War,M,Chandigarh,25-30,78
229,135,404,494,Food,M,Pune,45-50,99
299,218,148,441,Lifestyle,F,Chennai,30-35,39
261,419,248,392,Hacking,F,Delhi,60-65,37
367,213,448,198,Food,M,Chandigarh,40-45,91
162,163,266,255,Food,M,Delhi,60-65,57
318,393,104,419,Travel,M,Chandigarh,25-30,40
224,168,246,391,Banking,M,Mysore,60-65,22
225,480,443,264,Banking,M,Jaipur,25-30,39
147,285,476,280,War,F,Chandigarh,25-30,34
162,160,158,374,Lifestyle,F,Jaipur,55-60,55
137,229,291,215,Lifestyle,M,Mysore,25-30,4
110,289,333,486,Banking,F,Jaipur,60-65,1
170,178,221,331,Travel,M,Chennai,65-70,27
373,360,490,355,War,F,Chandigarh,55-60,58
479,453,193,160,Food,M,Bangalore,55-60,63
172,350,123,396,Banking,M,Chennai,50-55,0
301,225,302,276,Hacking,M,Mysore,45-50,75
491,324,465,151,Travel,M,Bangalore,50-55,68
397,430,408,438,War,F,Chennai,55-60,82
470,479,192,152,Hacking,F,Chandigarh,60-65,19
480,241,172,145,Hacking,F,Jodhpur,50-55,27
322,478,177,359,Banking,M,Chandigarh,65-70,86
121,150,122,239,Food,M,Jodhpur,40-45,92
356,114,308,359,Banking,M,Pune,20-25,71
267,231,312,256,Lifestyle,F,Mumbai,55-60,21
442,447,419,239,Lifestyle,F,Pune,65-70,31
471,325,339,157,War,F,Chandigarh,55-60,5
362,113,400,450,Food,M,Bangalore,35-40,78
356,468,427,113,Hacking,M,Chennai,65-70,69
402,196,360,160,Banking,M,Chennai,30-35,27
158,207,218,112,Travel,F,Chandigarh,25-30,90
419,232,215,453,Food,F,Delhi,30-35,53
305,168,325,347,Travel,M,Bangalore,65-70,12
280,334,467,367,Food,F,Chennai,60-65,93
227,424,446,440,Banking,M,Pune,25-30,10
117,450,332,485,Hacking,F,Delhi,20-25,98
251,236,325,316,War,M,Mumbai,30-35,68
207,355,409,396,War,M,Mysore,25-30,19
253,377,148,322,War,F,Jaipur,30-35,62
346,404,311,277,Banking,M,Mumbai,30-35,31
304,441,458,429,Food,F,Jaipur,35-40,86
311,257,494,294,Food,F,Mysore,40-45,99
414,390,353,295,Food,M,Delhi,55-60,59
245,357,293,184,Hacking,F,Chennai,55-60,5
300,340,475,192,Food,M,Chennai,45-50,57
226,164,297,479,War,M,Chandigarh,20-25,11
324,318,212,207,War,M,Jaipur,50-55,18
236,224,331,437,Travel,F,Jodhpur,60-65,6
299,379,125,106,Travel,F,Delhi,65-70,56
130,175,482,314,Food,F,Mumbai,20-25,15
438,224,302,102,Banking,F,Jodhpur,40-45,8
362,192,474,367,War,F,Pune,50-55,3
178,242,164,212,Lifestyle,M,Delhi,55-60,80
159,392,491,238,Hacking,M,Jaipur,60-65,95
117,203,181,337,War,M,Chennai,40-45,13
121,284,452,289,Banking,M,Jodhpur,30-35,13
166,348,233,119,Food,M,Delhi,60-65,37
335,320,116,217,Food,M,Mysore,35-40,28
115,444,469,330,Food,F,Pune,45-50,30
405,308,200,188,Lifestyle,M,Bangalore,35-40,44
423,360,447,298,War,F,Jodhpur,45-50,26
477,464,361,234,War,M,Chandigarh,20-25,82
386,195,448,194,Food,F,Jodhpur,30-35,19
364,482,196,346,Hacking,M,Delhi,45-50,32
142,433,327,194,Food,F,Bangalore,20-25,68
421,246,446,214,Food,F,Chandigarh,20-25,59
185,189,237,404,Lifestyle,M,Chennai,65-70,88
193,128,436,353,Food,M,Chandigarh,20-25,48
386,489,101,253,Lifestyle,F,Mysore,30-35,38
303,476,156,310,Food,F,Chennai,20-25,76
214,224,489,435,Travel,F,Chandigarh,35-40,32
329,211,472,240,Banking,F,Jodhpur,60-65,7
353,406,196,254,Hacking,F,Pune,60-65,79
169,191,417,470,Lifestyle,M,Chandigarh,30-35,51
447,430,392,440,Food,M,Jodhpur,40-45,70
197,383,366,471,Hacking,M,Delhi,35-40,86
169,334,244,352,War,F,Chandigarh,50-55,97
216,133,298,299,Travel,F,Pune,55-60,73
254,108,365,488,War,F,Chandigarh,65-70,6
303,113,264,475,Travel,F,Mumbai,65-70,52
101,425,158,236,Food,F,Pune,40-45,27
294,153,369,298,Banking,F,Mumbai,20-25,37
427,145,417,485,Banking,F,Chennai,65-70,12
291,438,255,181,Hacking,M,Jodhpur,55-60,43
280,250,254,146,War,F,Jaipur,20-25,63
387,284,176,331,Hacking,M,Jaipur,60-65,88
495,168,343,208,War,F,Chandigarh,40-45,7
389,414,299,378,Hacking,M,Bangalore,50-55,2
459,126,296,485,Food,F,Chennai,65-70,45
408,283,492,444,Banking,M,Jodhpur,55-60,31
136,189,225,291,War,F,Chandigarh,55-60,56
493,287,345,102,Food,F,Chandigarh,60-65,79
174,360,129,306,Food,M,Chennai,30-35,51
313,424,256,318,Banking,F,Mumbai,60-65,37
267,447,112,329,Banking,M,Chandigarh,20-25,45
364,493,157,128,War,M,Pune,30-35,13
396,143,235,137,Travel,M,Pune,45-50,82
482,250,424,396,Lifestyle,F,Jaipur,30-35,5
177,427,179,432,War,F,Chennai,50-55,25
389,223,303,319,Travel,M,Jaipur,50-55,63
376,396,348,180,Banking,M,Chennai,20-25,12
215,124,198,338,War,F,Chandigarh,65-70,9
180,225,420,399,Travel,M,Chandigarh,40-45,99
163,311,172,403,Hacking,F,Jaipur,35-40,16
191,301,350,252,Banking,F,Bangalore,45-50,70
397,245,210,305,Banking,M,Bangalore,20-25,93
498,350,180,428,Banking,M,Mysore,20-25,48
429,127,199,183,Banking,F,Mumbai,45-50,74
389,113,466,119,Food,M,Mysore,50-55,44
227,475,151,286,War,F,Jodhpur,30-35,42
411,317,331,335,Food,F,Bangalore,30-35,55
282,382,296,476,Lifestyle,F,Chandigarh,30-35,42
219,133,367,164,Lifestyle,F,Jaipur,30-35,91
289,168,128,435,Travel,F,Jodhpur,35-40,5
307,150,395,377,War,F,Mumbai,40-45,84
426,103,128,202,Food,F,Mumbai,50-55,41
482,310,281,410,Hacking,F,Mysore,65-70,10
388,215,491,413,Banking,F,Pune,55-60,17
239,499,345,188,Banking,F,Jodhpur,50-55,7
422,242,190,327,Lifestyle,F,Chandigarh,55-60,1
453,313,340,200,Hacking,M,Chandigarh,35-40,47
394,344,303,469,Banking,F,Mumbai,65-70,76
353,439,240,191,Food,F,Jaipur,50-55,90
474,276,107,198,War,M,Jaipur,35-40,30
252,343,101,468,War,M,Bangalore,35-40,22
158,403,256,358,Hacking,F,Mumbai,40-45,31
342,321,393,426,Food,M,Delhi,25-30,74
129,312,280,128,Food,F,Chennai,20-25,46
425,439,258,138,Travel,M,Jodhpur,65-70,52
462,266,122,388,War,M,Jodhpur,30-35,24
115,416,438,395,Banking,F,Chennai,45-50,95
181,439,147,109,Travel,M,Jodhpur,25-30,60
167,270,369,493,Hacking,F,Chennai,60-65,69
108,455,161,161,Food,M,Bangalore,65-70,70
248,421,466,117,War,F,Jodhpur,30-35,24
373,297,154,329,Travel,M,Jodhpur,30-35,29
309,231,205,356,War,M,Jodhpur,20-25,83
434,195,292,146,Lifestyle,F,Delhi,65-70,61
291,217,290,495,Food,F,Delhi,40-45,13
166,338,308,483,Food,M,Mumbai,25-30,12
325,117,243,350,Food,F,Chennai,20-25,44
336,495,473,121,Travel,F,Delhi,55-60,71
319,288,140,135,Hacking,F,Jaipur,40-45,46
255,257,193,316,Food,M,Jaipur,25-30,9
481,298,465,493,Banking,F,Mumbai,30-35,85
466,152,320,379,Food,M,Jaipur,60-65,8
348,399,408,150,Hacking,F,Jodhpur,25-30,32
184,209,487,199,War,F,Mumbai,40-45,98
462,236,277,137,Food,M,Chandigarh,30-35,9
476,208,315,280,War,M,Mumbai,30-35,70
464,253,354,386,Food,F,Delhi,60-65,0
345,187,286,448,War,F,Mumbai,35-40,77
305,228,139,362,War,F,Jodhpur,55-60,90
231,228,298,302,War,F,Chandigarh,40-45,38
489,287,210,457,Travel,M,Mumbai,65-70,30
262,299,114,374,War,M,Chennai,35-40,17
384,347,324,489,War,M,Delhi,60-65,78
455,266,171,275,Travel,M,Mumbai,20-25,15
322,109,344,458,Food,M,Mysore,30-35,31
221,163,335,469,Banking,F,Delhi,65-70,6
486,489,347,213,Food,F,Chandigarh,30-35,76
230,139,160,310,Banking,F,Jodhpur,55-60,75
367,272,130,363,Travel,M,Jaipur,40-45,39
411,458,378,182,Banking,M,Chennai,45-50,82
207,169,417,468,Food,M,Jodhpur,30-35,62
398,219,455,263,Food,F,Chennai,55-60,65
446,473,214,231,Hacking,M,Chandigarh,65-70,96
260,444,165,317,Food,M,Mysore,25-30,7
482,110,279,461,Hacking,F,Mumbai,40-45,11
120,132,285,422,War,M,Mysore,35-40,96
461,481,337,156,Food,M,Bangalore,50-55,23
129,487,127,391,Lifestyle,M,Bangalore,45-50,27
194,398,392,323,Food,M,Pune,50-55,32
275,436,259,396,War,M,Jodhpur,40-45,96
494,445,132,323,Banking,M,Bangalore,50-55,70
419,469,384,319,Hacking,F,Bangalore,55-60,49
480,381,270,191,Lifestyle,M,Chandigarh,50-55,48
270,219,409,221,Banking,M,Jaipur,35-40,94
311,411,360,264,Food,F,Mumbai,20-25,42
237,393,140,183,Lifestyle,F,Jodhpur,60-65,9
473,114,207,257,War,F,Mumbai,55-60,74
247,368,368,126,War,F,Mysore,55-60,54
323,152,142,391,War,F,Chandigarh,35-40,88
381,271,382,275,Hacking,F,Pune,65-70,17
238,428,284,408,Lifestyle,F,Pune,65-70,18
147,130,337,249,Travel,F,Jaipur,30-35,71
435,361,263,145,Banking,M,Mumbai,55-60,43
210,457,275,190,Travel,M,Delhi,25-30,69
426,150,195,375,War,M,Mumbai,55-60,31
237,264,242,203,Lifestyle,F,Bangalore,30-35,0
203,278,464,168,Hacking,F,Pune,35-40,35
187,272,252,131,Banking,M,Chandigarh,40-45,41
319,251,160,193,War,M,Jodhpur,30-35,72
183,123,473,309,Banking,F,Mumbai,40-45,78
497,331,381,140,Banking,F,Jodhpur,20-25,74
129,226,217,382,Lifestyle,F,Bangalore,50-55,23
451,239,267,212,War,F,Mysore,65-70,50
152,353,356,368,Banking,F,Pune,20-25,76
200,103,489,112,War,M,Jaipur,65-70,48
434,423,398,143,Banking,M,Pune,30-35,10
435,346,121,100,Food,F,Bangalore,30-35,24
327,443,244,254,Travel,F,Chandigarh,30-35,10
311,351,416,356,Lifestyle,F,Jodhpur,45-50,48
119,250,242,397,Food,F,Chandigarh,50-55,81
145,412,399,259,Lifestyle,F,Chennai,40-45,93
370,225,352,200,Banking,F,Jaipur,40-45,3
487,387,122,431,Hacking,M,Mumbai,30-35,4
447,384,103,398,Food,M,Chandigarh,25-30,17
447,242,373,198,Travel,F,Chandigarh,65-70,29
350,422,123,252,Lifestyle,M,Bangalore,65-70,61
425,483,345,339,Food,F,Chennai,20-25,38
349,286,443,494,War,F,Chennai,55-60,69
383,174,364,125,War,M,Bangalore,25-30,40
340,456,404,388,Food,M,Delhi,50-55,75
203,261,133,286,Lifestyle,M,Chandigarh,50-55,49
495,371,343,290,Travel,M,Pune,40-45,65
121,387,186,131,Travel,F,Jaipur,40-45,13
439,206,487,137,Banking,F,Chennai,35-40,35
283,452,292,140,Travel,M,Delhi,25-30,94
386,479,475,330,Travel,F,Chandigarh,30-35,80
237,333,450,271,Food,F,Jaipur,50-55,56
396,367,196,313,War,M,Chennai,30-35,6
200,285,437,385,Lifestyle,M,Mumbai,50-55,7
379,414,257,354,War,M,Delhi,25-30,94
416,197,164,140,Hacking,F,Pune,50-55,95
116,427,429,143,Lifestyle,M,Bangalore,65-70,54
212,320,228,470,Food,F,Mysore,65-70,66
160,148,245,199,Lifestyle,M,Chennai,50-55,36
443,165,373,409,War,F,Mysore,25-30,21
408,217,158,187,Travel,M,Delhi,35-40,4
473,295,260,400,Hacking,F,Pune,35-40,16
480,260,473,145,War,M,Jodhpur,45-50,10
144,466,250,180,Banking,M,Pune,65-70,61
205,376,402,182,Hacking,M,Chennai,65-70,50
211,178,133,497,Banking,F,Chennai,50-55,58
298,462,200,370,Food,F,Mysore,50-55,66
453,121,409,296,Banking,M,Pune,25-30,16
498,499,303,467,Banking,M,Chennai,20-25,78
393,248,391,224,Food,M,Jodhpur,30-35,94
168,479,451,416,Lifestyle,M,Mysore,40-45,68
134,162,379,337,Lifestyle,M,Mysore,55-60,86
160,103,438,109,Travel,F,Pune,65-70,42
388,329,362,163,Banking,M,Chennai,20-25,54
266,102,402,429,Travel,M,Delhi,40-45,48
326,181,477,376,Lifestyle,M,Jaipur,35-40,30
104,339,318,189,Lifestyle,M,Mysore,20-25,69
247,272,162,132,Hacking,F,Jaipur,65-70,80
143,392,490,426,Lifestyle,F,Bangalore,60-65,90
113,139,158,480,Food,M,Chandigarh,35-40,12
114,181,385,344,Hacking,F,Chandigarh,65-70,64
425,209,223,401,Hacking,M,Chandigarh,50-55,40
334,316,356,123,War,F,Bangalore,40-45,40
238,475,103,450,War,F,Mumbai,45-50,69
267,243,157,476,Food,M,Chennai,20-25,99
247,202,454,474,Food,M,Mumbai,30-35,82
127,121,471,107,Lifestyle,M,Jodhpur,65-70,30
192,427,344,377,War,F,Jaipur,35-40,21
454,125,105,424,Food,M,Bangalore,65-70,92
155,288,490,165,Travel,M,Bangalore,50-55,39
192,120,121,115,Travel,M,Delhi,45-50,21
432,477,459,415,Banking,F,Chennai,40-45,52
387,436,363,152,Food,M,Pune,50-55,84
119,169,342,392,War,M,Bangalore,30-35,48
465,443,383,143,Lifestyle,M,Pune,40-45,52
492,137,365,101,Hacking,F,Bangalore,50-55,20
151,269,218,404,Lifestyle,F,Pune,40-45,96
497,270,112,305,War,F,Mumbai,20-25,46
247,273,317,442,Food,F,Jaipur,25-30,86
186,120,253,429,Lifestyle,F,Delhi,30-35,96
406,475,256,366,War,M,Pune,25-30,61
232,118,471,136,Banking,M,Jodhpur,50-55,12
199,358,379,235,Lifestyle,M,Pune,30-35,40
462,276,345,310,War,F,Chandigarh,55-60,25
459,161,296,381,Banking,F,Bangalore,60-65,71
164,441,109,175,Food,F,Jodhpur,35-40,18
316,449,187,271,Hacking,F,Mysore,50-55,6
318,241,223,160,Hacking,F,Mumbai,20-25,20
288,307,119,454,Food,M,Delhi,35-40,70
258,103,433,453,War,F,Jodhpur,55-60,8
459,341,268,466,Lifestyle,M,Jaipur,55-60,6
147,497,392,129,War,M,Jaipur,55-60,46
325,458,232,367,Food,F,Jaipur,35-40,68
357,361,460,107,Hacking,M,Pune,40-45,69
421,376,496,389,Banking,F,Jaipur,50-55,81
168,204,392,353,Travel,F,Chandigarh,65-70,79
465,173,235,349,Hacking,M,Chandigarh,50-55,95
113,279,243,306,Lifestyle,F,Jaipur,65-70,84
433,101,358,358,Hacking,M,Pune,35-40,34
444,374,294,283,Food,M,Bangalore,55-60,13
298,221,106,170,War,M,Chandigarh,30-35,49
376,347,417,343,Banking,M,Mumbai,25-30,91
365,342,462,195,War,M,Jodhpur,65-70,47
145,462,180,454,Lifestyle,F,Pune,55-60,43
332,214,126,134,Hacking,F,Chennai,65-70,12
386,354,423,132,Hacking,M,Chennai,65-70,74
150,226,311,447,War,F,Chennai,55-60,95
361,437,178,410,Banking,M,Pune,50-55,6
126,173,420,345,War,M,Bangalore,45-50,23
412,360,312,222,Travel,M,Delhi,65-70,98
337,140,233,120,Lifestyle,M,Mysore,50-55,98
406,167,184,465,Travel,F,Delhi,65-70,84
431,415,360,113,Hacking,M,Mysore,30-35,97
170,403,139,207,Travel,M,Chandigarh,20-25,36
269,239,367,495,Food,M,Chennai,50-55,7
473,352,383,267,War,F,Delhi,65-70,45
396,456,372,108,Travel,M,Jaipur,50-55,55
421,124,229,230,Lifestyle,M,Jaipur,35-40,99
369,112,277,165,Hacking,F,Jaipur,40-45,97
146,318,154,345,Banking,M,Bangalore,20-25,55
483,445,308,110,Hacking,F,Jaipur,50-55,32
391,279,316,452,Banking,M,Jaipur,35-40,86
325,440,132,385,Food,F,Mumbai,45-50,97
118,427,214,463,Travel,M,Chandigarh,25-30,82
161,129,171,341,Food,F,Jodhpur,40-45,11
493,303,361,304,War,F,Pune,60-65,82
153,495,159,108,Food,M,Chennai,25-30,56
439,168,379,218,Lifestyle,M,Bangalore,20-25,37
263,448,465,374,Food,M,Bangalore,45-50,77
408,123,429,104,Travel,F,Chennai,60-65,4
410,134,344,213,Travel,M,Mumbai,60-65,47
110,128,450,382,Travel,F,Mumbai,25-30,56
137,242,329,227,Hacking,F,Pune,55-60,94
360,208,204,398,Hacking,F,Jodhpur,55-60,43
203,294,338,158,Banking,F,Mumbai,65-70,51
414,416,316,451,Banking,F,Chandigarh,60-65,10
292,221,361,108,War,F,Mysore,35-40,32
447,179,369,292,Lifestyle,M,Jaipur,20-25,36
476,404,139,170,Banking,M,Delhi,50-55,64
191,276,305,465,Lifestyle,F,Chennai,55-60,29
162,407,221,403,Travel,M,Jodhpur,35-40,60
194,187,163,226,Lifestyle,M,Delhi,30-35,40
301,485,133,414,Banking,M,Mysore,55-60,41
120,233,320,178,Hacking,M,Jodhpur,40-45,22
471,326,125,216,Travel,M,Delhi,45-50,91
145,483,383,274,Travel,F,Delhi,60-65,81
273,190,360,318,War,F,Delhi,60-65,52
398,230,151,451,War,F,Jaipur,65-70,12
410,158,394,362,Hacking,M,Mysore,30-35,27
187,288,413,333,Hacking,M,Delhi,20-25,38
446,236,318,453,Travel,M,Bangalore,25-30,14
108,227,280,323,War,F,Pune,55-60,16
461,380,349,198,Banking,F,Jodhpur,20-25,4
446,352,241,392,War,M,Chandigarh,35-40,44
206,132,312,339,Food,M,Mumbai,20-25,47
493,481,191,491,Hacking,M,Mysore,55-60,22
117,310,463,496,Banking,M,Chennai,25-30,77
421,331,295,163,War,F,Mysore,65-70,49
366,259,243,316,Food,M,Chennai,35-40,26
166,273,199,486,Food,M,Mumbai,20-25,37
168,297,186,124,Lifestyle,M,Chandigarh,55-60,43
115,239,112,496,War,F,Bangalore,35-40,50
229,188,233,329,Food,M,Chennai,55-60,43
298,327,345,128,Lifestyle,M,Mysore,40-45,64
456,273,142,234,Food,F,Pune,35-40,54
423,463,406,175,Hacking,M,Bangalore,25-30,51
219,260,346,282,War,F,Jaipur,55-60,70
401,327,400,411,Travel,M,Bangalore,55-60,67
131,400,325,168,Hacking,M,Delhi,45-50,32
435,248,106,368,Banking,F,Mumbai,30-35,58
189,268,372,230,Food,F,Jodhpur,30-35,2
170,148,405,131,War,F,Mysore,40-45,24
384,305,272,494,Travel,M,Jaipur,30-35,15
126,238,148,341,Banking,F,Pune,55-60,28
486,410,360,390,Banking,F,Delhi,65-70,54
181,478,352,124,War,F,Chandigarh,60-65,22
434,197,434,144,Food,M,Pune,65-70,32
298,209,366,111,Travel,F,Bangalore,60-65,99
354,400,466,122,Lifestyle,M,Delhi,45-50,80
165,140,125,276,Food,F,Bangalore,65-70,64
227,242,226,181,Hacking,F,Chandigarh,40-45,8
253,347,152,137,Travel,F,Chandigarh,65-70,65
252,438,456,183,War,M,Chandigarh,55-60,84
410,472,238,364,Food,F,Pune,50-55,34
289,370,355,380,Lifestyle,M,Mumbai,55-60,27
344,341,233,412,War,F,Chandigarh,55-60,48
239,117,105,244,Banking,M,Delhi,60-65,74
279,345,496,182,Food,F,Chandigarh,60-65,28
240,254,346,217,War,M,Delhi,20-25,70
172,236,314,257,Travel,F,Mumbai,60-65,81
153,190,110,204,War,M,Delhi,30-35,1
485,486,488,181,Food,F,Pune,40-45,16
280,196,358,167,War,F,Delhi,55-60,13
239,219,305,171,Travel,M,Chennai,65-70,67
218,464,225,335,Hacking,M,Bangalore,40-45,71
475,166,104,192,Travel,F,Chandigarh,40-45,36
377,307,493,331,Food,M,Jodhpur,65-70,70
351,493,484,435,Travel,M,Chennai,35-40,59
474,189,495,453,War,M,Pune,25-30,13
367,460,464,112,Hacking,M,Chennai,20-25,39
384,431,314,326,Hacking,F,Pune,45-50,20
316,116,211,176,Banking,M,Chandigarh,40-45,91
165,447,394,232,Hacking,F,Delhi,30-35,2
138,129,328,402,Lifestyle,M,Chandigarh,65-70,10
279,415,398,193,Travel,F,Delhi,30-35,30
159,272,224,275,Lifestyle,M,Pune,20-25,80
316,278,262,193,Food,M,Pune,20-25,67
385,183,436,114,War,F,Mysore,20-25,37
209,435,322,484,Lifestyle,F,Delhi,55-60,25
138,191,272,455,Banking,M,Jodhpur,30-35,0
197,231,144,457,Hacking,M,Mysore,60-65,81
126,264,287,314,Travel,F,Delhi,35-40,57
352,299,493,298,Banking,M,Delhi,30-35,39
179,242,382,424,Travel,M,Mumbai,50-55,79
293,229,401,259,Hacking,M,Pune,25-30,1
467,426,442,105,Hacking,F,Jodhpur,40-45,27
182,277,427,271,Food,M,Mumbai,40-45,72
334,177,496,384,Travel,M,Jodhpur,55-60,34
260,193,305,134,War,F,Mysore,65-70,19
311,312,255,122,War,F,Jaipur,50-55,71
117,121,200,131,Travel,M,Bangalore,40-45,76
233,378,214,357,Travel,F,Jodhpur,55-60,80
310,291,339,318,Banking,F,Chandigarh,45-50,87
327,413,382,394,Travel,M,Delhi,65-70,38
350,495,135,171,War,M,Chandigarh,50-55,38
409,368,405,196,Food,F,Pune,55-60,57
438,474,301,493,War,M,Bangalore,20-25,31
334,345,405,334,Travel,M,Mysore,20-25,69
173,170,224,361,Hacking,M,Delhi,40-45,67
442,214,191,252,War,M,Bangalore,55-60,82
197,374,223,271,Lifestyle,M,Mysore,30-35,55
404,192,141,437,Travel,M,Mumbai,25-30,56
212,326,234,281,Travel,F,Bangalore,50-55,59
113,302,371,445,Lifestyle,F,Chandigarh,30-35,92
334,365,344,427,Hacking,F,Jaipur,45-50,37
211,188,238,332,Travel,F,Jodhpur,25-30,80
354,235,269,251,Lifestyle,F,Mumbai,35-40,58
172,379,465,228,War,M,Delhi,40-45,21
469,430,385,260,Food,F,Mysore,35-40,1
304,422,342,426,Food,F,Mumbai,55-60,65
111,149,247,267,Lifestyle,F,Delhi,55-60,34
305,259,226,435,Travel,M,Jaipur,40-45,26
429,451,264,410,Food,M,Jodhpur,40-45,99
139,430,460,234,Food,F,Mysore,60-65,30
377,194,174,174,War,M,Jaipur,65-70,68
346,491,473,462,Travel,F,Jaipur,50-55,92
184,158,177,374,Banking,F,Jodhpur,55-60,15
443,381,150,435,Banking,F,Jodhpur,35-40,93
205,103,348,232,Travel,M,Delhi,30-35,74
293,470,459,131,Travel,M,Chennai,35-40,96
179,395,287,202,Food,M,Jaipur,30-35,30
403,320,232,327,Banking,M,Mysore,25-30,77
141,200,178,200,Lifestyle,F,Bangalore,25-30,21
432,319,361,141,Food,M,Chennai,45-50,74
468,467,150,319,Banking,M,Mumbai,30-35,66
228,147,327,305,Travel,M,Mumbai,25-30,0
178,234,381,393,Banking,M,Mumbai,45-50,57
365,447,417,377,Lifestyle,M,Bangalore,55-60,84
183,397,143,231,War,M,Jaipur,45-50,59
107,365,430,164,Banking,F,Chennai,65-70,2
192,440,435,221,Food,M,Delhi,20-25,35
390,463,157,265,Hacking,F,Jodhpur,20-25,33
178,362,353,214,Travel,M,Mysore,40-45,24
